                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.28917,                0.37745,                0.24284,                0.90854,                0.94775,                0.87592,                0.93593,                0.86445,                0.94946,                0.87845,                0.93607,                0.87693,                 0.3965,                0.65182,                0.45262,                0.62249,             0.00088309,             0.00088309,             0.00088309
                     21,                0.28028,                0.38381,                   0.24,                  0.906,                0.93284,                0.86934,                0.92164,                0.85061,                0.93629,                0.86324,                 0.9191,                0.85889,                0.40658,                0.67415,                0.56766,                0.64402,             0.00084184,             0.00084184,             0.00084184
                     22,                0.27801,                0.36347,                0.23225,                0.90759,                0.94083,                0.87364,                0.92393,                0.85145,                0.94185,                0.87611,                0.92676,                0.86425,                0.39896,                0.64299,                0.46163,                  0.638,             0.00080058,             0.00080058,             0.00080058
                     23,                0.27545,                0.36588,                0.22913,                0.90258,                0.94792,                0.87374,                0.91516,                0.84843,                0.94862,                0.87439,                0.91395,                0.85928,                0.37751,                0.67401,                0.50784,                0.61965,             0.00075932,             0.00075932,             0.00075932
                     24,                0.27083,                 0.3517,                0.22239,                0.90318,                0.94203,                0.87314,                0.91097,                0.84616,                0.94343,                0.87448,                0.91442,                 0.8602,                0.37922,                0.66118,                0.54317,                0.62265,             0.00071806,             0.00071806,             0.00071806
                     25,                0.26982,                0.35802,                0.22244,                0.90457,                0.95839,                0.87024,                0.92113,                0.86093,                0.95783,                 0.8745,                0.92451,                0.87005,                0.36967,                0.66914,                0.45876,                0.60336,              0.0006768,              0.0006768,              0.0006768
                     26,                0.26123,                0.33424,                0.21374,                0.89518,                0.94541,                0.87088,                0.92097,                0.85901,                0.94017,                0.88226,                0.92501,                0.86426,                 0.3551,                0.67175,                0.45897,                0.59422,             0.00063554,             0.00063554,             0.00063554
                     27,                0.25992,                0.33761,                0.21338,                0.89709,                0.94676,                0.87968,                0.93437,                0.87051,                0.94942,                0.88148,                  0.936,                0.87359,                0.36572,                  0.642,                0.42235,                0.59578,             0.00059429,             0.00059429,             0.00059429
                     28,                0.26127,                0.32904,                0.21428,                 0.8953,                0.93824,                0.87142,                0.93105,                0.86269,                 0.9394,                0.87704,                0.93139,                0.87454,                0.38464,                0.63732,                0.45611,                0.62302,             0.00055303,             0.00055303,             0.00055303
                     29,                0.25727,                0.32382,                0.20708,                0.89299,                0.94233,                0.88868,                0.93438,                0.87157,                0.94445,                 0.8907,                0.93597,                0.87795,                 0.3576,                0.67636,                0.40744,                0.59944,             0.00051177,             0.00051177,             0.00051177
                     30,                0.25677,                0.32797,                0.20705,                0.89394,                 0.9507,                 0.8816,                0.91727,                0.85555,                0.95443,                  0.885,                0.91929,                0.85938,                0.36003,                0.66109,                0.47242,                0.58658,             0.00047051,             0.00047051,             0.00047051
                     31,                0.21481,                0.25276,                0.22022,                0.89749,                 0.9292,                0.87986,                0.92901,                0.87211,                0.93033,                0.88215,                0.93143,                  0.876,                0.36136,                0.68542,                0.42944,                0.59859,             0.00042925,             0.00042925,             0.00042925
                     32,                0.20247,                0.24417,                0.19218,                0.88966,                0.94569,                 0.8862,                0.93293,                0.88443,                0.94912,                0.88974,                0.93744,                0.88619,                0.33019,                0.68499,                0.39962,                0.56431,             0.00038799,             0.00038799,             0.00038799
                     33,                0.19537,                0.23376,                0.18349,                0.88295,                0.93926,                0.88018,                 0.9349,                0.88113,                0.94145,                0.88225,                0.93835,                0.88374,                0.34964,                0.66205,                0.42245,                0.58373,             0.00034674,             0.00034674,             0.00034674
                     34,                0.18634,                 0.2279,                0.17535,                 0.8823,                0.91598,                 0.8576,                0.91438,                0.85787,                0.91877,                0.86031,                0.91661,                0.85745,                0.35834,                0.69262,                0.47645,                0.59152,             0.00030548,             0.00030548,             0.00030548
                     35,                0.17898,                0.22627,                0.17118,                0.87543,                0.95238,                0.87714,                0.93563,                0.88935,                0.95459,                0.87916,                0.93836,                0.89166,                0.32415,                0.68904,                0.39696,                 0.5478,             0.00026422,             0.00026422,             0.00026422
                     36,                0.17235,                0.21966,                0.16497,                0.87527,                0.95872,                0.86949,                0.93859,                0.89103,                 0.9594,                0.87009,                0.93859,                0.89039,                0.31041,                0.66835,                0.38272,                0.54109,             0.00022296,             0.00022296,             0.00022296
                     37,                0.16656,                0.21892,                0.15568,                0.87335,                0.94232,                0.86827,                0.93438,                0.88436,                0.94384,                 0.8695,                0.93406,                 0.8841,                0.32279,                0.67359,                0.40466,                0.55182,              0.0001817,              0.0001817,              0.0001817
                     38,                0.16015,                0.21191,                0.15025,                0.86823,                0.92866,                0.87935,                0.93683,                0.88811,                 0.9291,                0.88683,                0.93918,                0.88766,                0.31549,                0.67377,                0.38605,                0.54096,             0.00014044,             0.00014044,             0.00014044
                     39,                0.15612,                0.20863,                0.14637,                0.86565,                0.95033,                0.87465,                0.93775,                0.89109,                 0.9477,                0.87875,                0.93975,                0.88889,                0.30786,                0.67929,                0.37926,                0.54023,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     40,                0.15385,                0.20824,                0.14332,                 0.8641,                0.94795,                0.87939,                0.93924,                0.89545,                0.93781,                 0.8937,                0.94143,                0.89465,                0.30194,                0.66434,                0.37107,                0.53593,             5.7928e-05,             5.7928e-05,             5.7928e-05
